title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
How refrigerant cycle modeling shapes the techno-economic analysis of centralized vs. decentralized heat supply systems for city districts,https://www.sciencedirect.com/science/article/pii/S030626192600783X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Dirk Müller,,,,,制冷剂循环建模如何对城区集中供热系统与分散供热系统进行技术经济分析,,,83835748efdaf1b8
Optimizing market bidding and energy management for electrified limestone calcined clay cement production,https://www.sciencedirect.com/science/article/pii/S0306261926007956?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Yi Zong,,,,,优化电气化石灰石烧粘土水泥生产的市场招标和能源管理,,,41c002072de59ff9
"Machine learning-based forecasting of onboard thermal, electrical, and fuel load for maritime decision support",https://www.sciencedirect.com/science/article/pii/S0306261926008159?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Adolfo Palombo,,,,,基于机器学习的船上热、电和燃料负载预测，用于海事决策支持,,,c289c9b14e602ffb
"Fossil lock-in, resource dependence, and energy transition policy in the Global South",https://www.sciencedirect.com/science/article/pii/S0301421526002156?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-06 00:00:00+00:00,,Cosimo Magazzino,,,,,南方国家的化石锁定、资源依赖和能源转型政策,,,c35bb0142365b5d7
A grid-informed multi-criteria techno-economic optimization framework for wave energy converter deployment,https://www.sciencedirect.com/science/article/pii/S0306261926007993?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Saleh Al-Saadi,,,,,用于波浪能转换器部署的电网信息多标准技术经济优化框架,,,bc16183efa50ea71
"Multi-objective optimization of biogas plant siting using GIS-based suitability mapping, XAI-driven machine learning and network-constrained logistics",https://www.sciencedirect.com/science/article/pii/S0306261926008226?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Fatma Esen,,,,,使用基于 GIS 的适宜性测绘、XAI 驱动的机器学习和网络约束物流对沼气厂选址进行多目标优化,,,6deeb0773e6d78b7
Comprehensive analysis of sidewall-rupture-induced thermal runaway propagation in cylindrical lithium-ion batteries,https://www.sciencedirect.com/science/article/pii/S0306261926007968?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Anup Barai,,,,,圆柱形锂离子电池侧壁破裂引起的热失控传播综合分析,,,596634c20d8646de
Flexibility sharing for collaborative load regulation: Mechanism and solution,https://www.sciencedirect.com/science/article/pii/S0306261926008032?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Jiaying Wang,,,,,协同负荷调节的灵活性共享：机制与解决方案,,,06568d0e46fd4cd0
Co-optimization of production networks and shared energy storage systems in industrial energy system under uncertainty,https://www.sciencedirect.com/science/article/pii/S0306261926007841?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Hua Wang,,,,,不确定性下工业能源系统生产网络与共享储能系统协同优化,,,059607179d56b16f
High-resolution siting and sizing of grid-scale energy storage for real-world transmission networks under high renewable penetration: a two-stage metaheuristic approach,https://www.sciencedirect.com/science/article/pii/S0306261926007889?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Jonathan Cullen,,,,,高可再生能源渗透率下现实世界输电网络的电网规模储能的高分辨率选址和规模调整：两阶段元启发式方法,,,58db275960f342ec
Study on control strategies of year-end drawdown level in multi-year regulation reservoir under hydro-photovoltaic bundled operation condition,https://www.sciencedirect.com/science/article/pii/S0306261926008093?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Qin Shen,,,,,水光光伏捆绑运行条件下多年调节水库年末水位控制策略研究,,,b9f34e5920ddcea9
Energy-aware job scheduling for green data centers under uncertainty: A structure-compressed spectral risk control approach,https://www.sciencedirect.com/science/article/pii/S0306261926007890?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Yisen Huang,,,,,不确定性下绿色数据中心的能源感知作业调度：结构压缩频谱风险控制方法,,,7c25e0f7fd91f33e
A hybrid neuro-fuzzy deep reinforcement learning framework for non-convex energy system optimization in modern electrified grids,https://www.sciencedirect.com/science/article/pii/S0306261926008251?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Idriss Dagal,,,,,现代电气化电网中非凸能源系统优化的混合神经模糊深度强化学习框架,,,663ef3e3bdec32b1
"A review of energy storage for power system resilience: Functions, metrics, and applications",https://www.sciencedirect.com/science/article/pii/S0306261926007087?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Kyung-bin Kwon,,,,,电力系统弹性储能综述：功能、指标和应用,,,554336b3823deca9
"Digital Twins in energy and power systems: architectures, applications, enabling tools, and actionable roadmap for utility-scale implementation",https://www.sciencedirect.com/science/article/pii/S0306261926007816?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Vigna Kumaran Ramachandaramurthy,,,,,能源和电力系统中的数字孪生：架构、应用程序、支持工具和公用事业规模实施的可行路线图,,,738135cfd875f54a
LICA: A multi-agent framework for household electricity scheduling under real-time pricing,https://www.sciencedirect.com/science/article/pii/S0306261926007579?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-06 00:00:00+00:00,,Zhijun Shen,,,,,LICA：实时定价下家庭用电调度的多智能体框架,,,4e43f60dc52e5f7d
Silk‐Based Protein Corona Enhances mRNA‐LNP Vaccine Efficacy and Prevents Tumor Relapse,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521487?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-06 06:15:20+00:00,10.1002/adma.202521487,David L. Kaplan,,"ABSTRACT
                  Lipid nanoparticles (LNPs) are clinically validated carriers for nucleic acid therapeutics; however, achieving targeted delivery to reticuloendothelial organs beyond the liver, lung, and spleen remains a major challenge. Here, we introduce a strategy for post‐fabrication engineering of a custom protein corona on mRNA‐LNPs using cationic silk fibroin (SF), a biocompatible and chemically tunable protein polymer. SF‐coated LNPs exhibit enhanced cellular uptake and endosomal escape, resulting in a 3.6 fold increase in lymph node delivery and a 2.5 fold extension in in vivo protein expression compared to unmodified LNPs. In a cancer vaccine model, SF‐LNPs significantly improve dendritic cell maturation, antigen cross‐presentation, and cytotoxic T cell activation, leading to robust protection against tumor growth and metastasis, as well as durable immunological memory. This work expands the formulation space for LNPs and establishes silk fibroin as a modular surface engineering tool for enhancing the efficacy and specificity of mRNA‐based therapeutics.",crossref,,丝基蛋白 Corona 增强 mRNA-LNP 疫苗功效并预防肿瘤复发,"摘要
                  脂质纳米颗粒（LNP）是经过临床验证的核酸治疗载体；然而，实现对肝、肺和脾以外的网状内皮器官的靶向递送仍然是一个重大挑战。在这里，我们介绍了一种使用阳离子丝素蛋白（SF）（一种生物相容性且化学可调的蛋白质聚合物）在 mRNA-LNP 上进行定制蛋白质冠的后制造工程的策略。与未修饰的 LNP 相比，SF 包被的 LNP 表现出增强的细胞摄取和内体逃逸，导致淋巴结递送增加 3.6 倍，体内蛋白质表达延长 2.5 倍。在癌症疫苗模型中，SF-LNP 显着改善树突状细胞成熟、抗原交叉呈递和细胞毒性 T 细胞激活，从而对肿瘤生长和转移提供强有力的保护，并产生持久的免疫记忆。这项工作扩大了 LNP 的配方空间，并将丝素蛋白建立为模块化表面工程工具，用于增强基于 mRNA 的治疗的功效和特异性。",,399ee0720e362c4b
Deep Learning Inverse Design of Phase‐Change Reconfigurable Terahertz Metadevices for Multidimensional Secure Communication,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73630?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-06 06:17:33+00:00,10.1002/adma.73630,Zhen Tian,,"ABSTRACT
                  
                    The exponential rise in data exchange and cyber threats in next‐generation 6G networks demands communication systems that are inherently secure at the physical layer. Terahertz (THz) waves combine huge bandwidth with strong directionality, offering a fertile platform for high‐capacity and covert data transfer. Here, we introduce a deep‐learning‐enabled inverse‐design framework that enables the creation of dynamically reconfigurable THz metadevices capable of adaptive, multidimensional encryption. By using a residual neural network trained to directly map target electromagnetic responses to device geometries across continuous material phase transitions, our approach eliminates traditional iterative design bottlenecks and enables rapid, high‐precision generation of versatile meta‐architectures. The resulting devices exhibit multiplexed control over polarization, depth, and phase transitions in Ge
                    2
                    Sb
                    2
                    Te
                    5
                    (GST), enabling eight‐channel encrypted holography with minimal crosstalk and near‐diffraction‐limited fidelity. Furthermore, we realize a reconfigurable diffractive THz neural metadevice that performs universal logic operations under a dual‐key security protocol, requiring both the physical hardware and a digital key sequence for accurate decryption. This combination of intelligent design automation and physical‐layer encryption establishes a new paradigm for secure, high‐capacity, and adaptive THz communication, paving the way for dynamically reconfigurable wireless architectures in 6G and beyond.",crossref,,用于多维安全通信的相变可重构太赫兹元器件的深度学习逆向设计,"摘要
                  
                    下一代 6G 网络中数据交换和网络威胁呈指数级增长，要求通信系统在物理层具有本质安全性。太赫兹（THz）波将巨大的带宽与强方向性相结合，为高容量和隐蔽的数据传输提供了肥沃的平台。在这里，我们介绍了一种支持深度学习的逆向设计框架，该框架能够创建能够自适应多维加密的动态可重构太赫兹元设备。通过使用经过训练的残差神经网络，将目标电磁响应直接映射到连续材料相变的设备几何形状，我们的方法消除了传统的迭代设计瓶颈，并能够快速、高精度地生成通用元架构。由此产生的器件表现出对Ge的偏振、深度和相变的多重控制
                    2
                    锑
                    2
                    碲
                    5
                    （GST），实现八通道加密全息术，具有最小的串扰和近衍射极限的保真度。此外，我们实现了一种可重新配置的衍射太赫兹神经元设备，它在双密钥安全协议下执行通用逻辑运算，需要物理硬件和数字密钥序列才能准确解密。智能设计自动化和物理层加密的结合为安全、高容量和自适应太赫兹通信建立了新的范例",,91d3b7d8b84dd144
