title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
An explainable causal analysis method for spatiotemporal prediction errors of wide-area electric vehicle charging demand,https://www.sciencedirect.com/science/article/pii/S0306261926010871?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Chuang Li,,,
The climate-electricity nexus in the GCC: How rising temperatures drive electricity demand across Gulf states,https://www.sciencedirect.com/science/article/pii/S0301421526004246?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-18 00:00:00+00:00,,Shahriyar Mukhtarov,,,
When do consumers lose from variable electricity pricing?,https://www.sciencedirect.com/science/article/pii/S0301421526004088?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-18 00:00:00+00:00,,Saurabh Amin,,,
Low-carbon scheduling for integrated electricity-hydrogen-gas systems with coordinated line-pack and tank-truck effects,https://www.sciencedirect.com/science/article/pii/S0306261926011244?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Wenchuan Wu,,,
Physical-prior-regularized decoupled exogenous-aware network for trustworthy multi-energy load forecasting in commercial park-level integrated energy systems,https://www.sciencedirect.com/science/article/pii/S0306261926010366?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Xiaojie Qiu,,,
Linking wind-power fluctuation to degradation of PEM water electrolyzer,https://www.sciencedirect.com/science/article/pii/S0306261926011141?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Zhizhao Che,,,
Power allocation for alkaline water electrolysis clusters under current fluctuations: a model-based method for efficiency enhancement,https://www.sciencedirect.com/science/article/pii/S0306261926010548?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Liming Jin,,,
Multi-fault diagnosis of second-life lithium-ion batteries for shared electric bikes using sparse cloud-based charging data and TabNet deep learning network,https://www.sciencedirect.com/science/article/pii/S0306261926011098?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Yuejiu Zheng,,,
Cell‐Membrane‐Inspired Conjugated Microporous Thermoset Interface for High‐Rate and Durable Silicon Anodes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74175?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:44:57+00:00,10.1002/adma.74175,Wei Liu,,"ABSTRACT
                  
                    Silicon (Si) is a promising anode material for next‐generation lithium‐ion batteries due to its ultrahigh theoretical capacity, abundance, and favorable operating potential. However, its widespread application is limited by severe volume expansion, sluggish lithium‐ion transport, and unstable solid electrolyte interphase (SEI). Inspired by the multifunctional architecture of biological cell membranes, we report a facile and scalable strategy to construct a bio‐inspired protective interface via in situ formation of a conjugated microporous thermoset (CMT) coating on Si particles. This process involves simple hand‐mixing of a molecular precursor with Si, followed by a one‐step thermosetting treatment featuring sequential sublimation, melting, debromination, and polymerization, without the need for post‐processing. The resulting CMT interface offers micropores (∼0.5 nm) for selective Li
                    +
                    transport while excluding electrolyte and anions, a covalently crosslinked yet resilient network to accommodate mechanical strain, and tailored interfacial chemistry that induces a LiBr‐rich SEI to enhance Li
                    +
                    transport kinetics. As a result, the engineered Si@CMT anode achieves a high capacity of 3130.9 mAh g
                    −1
                    at 0.1 C, maintains 1811.8 mAh g
                    −1
                    at 3 C, and delivers 1838.8 mAh g
                    −1
                    after 250 cycles at 0.2 C. This practical and generalizable interfacial design offers a promising route toward scalable stabilization of high‐capacity anodes.",crossref
Tunable Extended Magnetic Non‐Fermi Liquid in Twisted Double Bilayer Graphene With Aligned hBN,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74210?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:47:08+00:00,10.1002/adma.74210,Feng Miao,,"ABSTRACT
                  Twisted graphene heterostructures with highly tunable flat‐band electronic structures serve as an ideal platform for exploring novel correlated and topological quantum phases. While previous efforts have focused on the twist angle, the lattice alignment with the hBN substrate is another crucial parameter that breaks symmetry and reconstructs the band structure. However, its underlying mechanisms remain insufficiently explored, and extending it to a wider class of twisted graphene systems is urgently needed to uncover more exotic quantum phenomena. Here, we report the observation of tunable extended non‐Fermi liquid behavior in twisted double bilayer graphene (TDBG) encapsulated by aligned hBN layers. This NFL phase emerges on the hole‐doped side of the correlated insulating state near charge neutrality, spanning a broad range of carrier densities and exhibiting a carrier density–dependent resistance exponent. Notably, the NFL phase can re‐enter a correlated insulating state at higher doping levels. Combined with temperature‐dependent resistance, magnetotransport, and differential resistance measurements, these findings support a scenario where strong quantum fluctuations may emerge from the interplay between localized and itinerant carriers. Our work establishes a highly tunable platform beyond conventional frameworks to investigate the organizing principles of non‐Fermi liquid physics manifested in diverse behaviors.",crossref
Medium‐Entropy Amorphous Alloyed Single‐Atom Pd Catalysts for Direct Ethylene Glycol Fuel Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74103?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:48:58+00:00,10.1002/adma.74103,Xun Wang,,"ABSTRACT
                  
                    Precise regulation of the d‐band center of palladium (Pd) for targeted electrocatalysis held tremendous scientific and technological potential, yet achieving this via rational structural design remained challenging. Herein, we present medium‐entropy amorphous alloyed single‐atom (MEAASA) Pd nanosheets (NSs), wherein the d‐band center of Pd was delicately modulated to an optimal value via the synergistic effect of medium‐entropy alloying, single‐atom coordination, and oxyphilic Cr/Mo/W modification. The as‐synthesized PdCrMoW MEAASA NSs exhibited exceptional mass activities of 2.15 and 15.19 A mg
                    −
                    1
                    for the oxygen reduction reaction (ORR) and ethylene glycol oxidation reaction (EGOR), respectively, which were 15.4 and 4.4 times higher than those of commercial Pt/C. Experimental results suggested that the optimized d‐band center not only balanced the adsorption and activation of key intermediates but also suppressed CO formation via a non‐CO dominated pathway, enabling a 4 e
                    −
                    ORR process and a nearly complete 10 e
                    −
                    EGOR process with 91.5% C1 selectivity. In practical direct ethylene glycol fuel cells (DEGFCs), the PdCrMoW MEAASA NSs delivered a peak power density of 117 mW·cm
                    −
                    2
                    , markedly outperforming the state‐of‐the‐art commercial Pt/C catalyst.",crossref
